trading_date,day_session_minute_coverage,h1_pairs,h1_accuracy_denominator,h1_correct,h1_signal_payoff_sum,h1_daily_mean_signal_payoff,h1_zero_predecessor_count,h1_zero_target_count,h2_nonoverlap_10m_blocks,h2_pairs,h2_accuracy_denominator,h2_correct,h2_signal_payoff_sum,h2_daily_mean_signal_payoff,h2_zero_predecessor_count,h2_zero_target_count,source_file_sha256,transform_version
2022-04-01,1.0,308,246,125,0.005096939477791057,1.6548504798022913e-05,80,62,38,37,37,20,0.0014491638352263786,3.9166590141253476e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-04-04,1.0,270,194,86,-0.006138384961545713,-2.2734759116835973e-05,118,76,38,37,37,22,0.003437580379687124,9.290757782938174e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-04-05,1.0,282,215,88,-0.014971817137707333,-5.309155013371395e-05,106,67,38,37,37,16,-0.003430313062183253,-9.271116384279061e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-04-06,1.0,291,216,90,-0.012066539530770798,-4.1465771583404804e-05,97,75,38,37,37,21,0.0027573038786397113,7.452172644972192e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-04-07,1.0,301,237,116,-0.0005749183285214888,-1.9100276695066073e-06,87,64,38,37,37,16,0.002055714797741425,5.555985939841689e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-04-08,1.0,296,227,112,0.004621461842578194,1.5613046765466873e-05,92,69,38,37,37,18,0.002396629651556158,6.477377436638265e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-04-11,1.0,291,229,120,0.003371525328209276,1.158599769144081e-05,97,62,38,37,37,15,-0.002217443958729082,-5.993091780348871e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-04-12,1.0,310,247,121,-0.007721860771988407,-2.4909228296736795e-05,78,63,38,37,37,20,0.00602488079945004,0.00016283461620135241,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-04-13,1.0,296,229,112,0.0030136831263340397,1.0181361913290675e-05,92,67,38,37,37,15,-0.00581486366966357,-0.00015715847755847488,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-04-14,1.0,265,185,86,-0.005020466842169735,-1.8945157894980133e-05,123,80,38,37,37,19,0.00923341821641025,0.0002495518436867635,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-04-15,1.0,296,227,106,-0.00032685158086720326,-1.1042283137405516e-06,92,69,38,37,37,17,-0.009078855116818206,-0.00024537446261670826,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-04-18,1.0,283,206,115,0.009532708409987465,3.368448201408998e-05,105,77,38,37,37,16,-0.0026242400835720537,-7.092540766410956e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-04-19,1.0,277,199,90,-0.002014908573883676,-7.274038172865256e-06,111,78,38,37,37,15,-0.0074480618849516326,-0.00020129896986355764,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-04-20,1.0,308,244,109,-0.0117466428375006,-3.8138450771105846e-05,80,64,38,37,37,20,-0.002754708892431552,-7.445159168733924e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-04-21,1.0,291,223,99,-0.008379184887378233,-2.8794449784804924e-05,97,68,38,37,37,15,-0.011103281569473277,-0.00030008869106684535,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-04-22,1.0,293,225,114,0.0009442212310947295,3.2225980583437868e-06,95,68,38,37,37,18,0.00019914641016748622,5.38233540993206e-06,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-04-25,1.0,313,252,118,-0.004141786799651841,-1.3232545685788629e-05,75,61,38,37,37,14,-0.0028126754145797227,-7.601825444810061e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-04-26,1.0,291,224,106,-0.004871083624022507,-1.6739118982895216e-05,97,67,38,37,37,19,0.0014802338663603744,4.000632071244255e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-04-27,1.0,324,275,124,-0.015210328181718682,-4.694545735098359e-05,64,49,38,37,37,17,0.00192721849309426,5.2086986299844865e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-04-28,1.0,308,249,119,-0.005991861248585021,-1.945409496293838e-05,80,59,38,37,37,15,-0.003548649814732517,-9.59094544522302e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-05-02,1.0,304,251,123,0.004084995019016598,1.3437483615186179e-05,84,53,38,37,37,18,-0.009541398364824719,-0.00025787563148174913,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-05-06,1.0,306,246,122,0.002827733663626631,9.240959685054348e-06,82,60,38,37,37,14,-0.006686641555320875,-0.00018072004203569932,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-05-09,1.0,295,225,104,-0.009852065204501064,-3.3396831201698525e-05,93,70,38,37,37,11,-0.017364590899038135,-0.0004693132675415712,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-05-10,1.0,310,248,125,-3.3730838528580167e-06,-1.08809156543807e-08,78,62,38,37,37,16,-0.0123307802040507,-0.0003332643298392081,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-05-11,1.0,300,233,105,0.0019444693605344598,6.481564535114866e-06,88,67,38,37,37,19,-0.004422145287046347,-0.00011951744019044182,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-05-12,1.0,317,255,114,-0.00597035748632638,-1.8833935288095836e-05,71,62,38,37,37,19,-0.0019488707200512958,-5.2672181623007995e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-05-13,1.0,302,241,91,-0.029258788387367007,-9.688340525618214e-05,86,61,38,37,37,17,-0.006864146541457913,-0.0001855174740934571,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-05-16,1.0,317,265,125,-0.009763037201400867,-3.079822461009737e-05,71,52,38,37,37,17,0.0005052496846865218,1.3655396883419508e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-05-17,1.0,284,203,81,-0.008630287312247959,-3.0388335606506897e-05,104,81,38,37,37,21,0.00565992684195723,0.00015297099572857378,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-05-18,1.0,287,218,101,-0.004651376989542652,-1.620688846530541e-05,101,69,38,37,37,19,-0.0009175627038317673,-2.479899199545317e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-05-19,1.0,311,253,119,-0.01241901666316596,-3.993252946355614e-05,77,58,38,37,37,22,0.010428924515720382,0.0002818628247491995,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-05-20,1.0,312,257,109,-0.008581221540506685,-2.750391519393168e-05,76,55,38,37,37,24,0.005599758400402585,0.0001513448216325023,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-05-23,1.0,301,237,105,-0.010586392022277286,-3.5170737615539154e-05,87,64,38,37,37,20,-0.0029741034323225715,-8.038117384655598e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-05-24,1.0,283,210,88,-0.006917152514869474,-2.4442235034874464e-05,105,73,38,37,37,19,0.0022114392038101744,5.9768627130004713e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-05-25,1.0,272,202,77,-0.02301362146379678,-8.460890244042934e-05,116,70,38,37,37,20,0.007867233663828155,0.0002126279368602204,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-05-26,1.0,294,230,114,0.0007298644126897194,2.4825320159514265e-06,94,64,38,37,37,18,0.0018514119617293076,5.0038161127819126e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-05-27,1.0,285,219,101,-0.0007724458234937473,-2.7103362227850784e-06,103,66,38,37,37,16,-0.007259361940218125,-0.00019619897135724664,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-05-30,1.0,270,190,84,-0.0036253160359687245,-1.3427096429513795e-05,118,80,38,37,37,16,-0.005312465402080309,-0.0001435801460021705,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-05-31,1.0,280,205,94,-0.00766879229916536,-2.7388543925590572e-05,108,75,38,37,37,14,-0.011507396211934137,-0.0003110107084306523,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-06-01,1.0,255,169,69,-0.010757008664351754,-4.2184347703340215e-05,133,86,38,37,37,18,-0.004936057708032505,-0.00013340696508195958,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-06-02,1.0,267,198,83,-0.01167963056935074,-4.374393471666944e-05,121,69,38,37,37,15,-0.0018360301527664776,-4.962243656125615e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-06-03,1.0,235,159,66,-0.009197395182497826,-3.913785184041628e-05,153,76,38,37,37,20,-0.00036163043484336503,-9.773795536307163e-06,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-06-06,1.0,265,188,83,-0.006288006563931223,-2.372832665634424e-05,123,77,38,37,37,16,-0.002706251532051655,-7.314193329869338e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-06-07,1.0,281,211,86,-0.002132380530208364,-7.588542812129409e-06,107,70,38,37,37,20,0.002860562404844869,7.73124974282397e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-06-08,1.0,271,196,81,-0.01366195380905117,-5.041311368653568e-05,117,75,38,37,37,21,0.006559986082209956,0.00017729692114080962,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-06-09,1.0,268,189,81,-0.00830733215503954,-3.0997508041192315e-05,120,79,38,37,37,16,0.0028278928268378615,7.642953586048275e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-06-10,1.0,265,195,98,0.0026812899646462074,1.0118075338287575e-05,123,70,38,37,37,17,0.003397160075272209,9.181513716951915e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-06-13,1.0,281,205,103,-0.0007205143013345383,-2.564107833930741e-06,107,76,38,37,37,16,-0.0031376221043270813,-8.480059741424543e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-06-14,1.0,300,234,103,-0.010021503721749647,-3.3405012405832156e-05,88,66,38,37,37,18,-0.0026366717919786876,-7.126139978320778e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-06-15,1.0,285,209,106,0.006265411686570567,2.198390065463357e-05,103,76,38,37,37,19,0.003598747016147375,9.726343286884796e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-06-16,1.0,297,235,121,0.001113405396081577,3.7488397174463876e-06,91,62,38,37,37,19,0.006327513603261432,0.00017101388116922789,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-06-17,1.0,329,281,141,0.004710810340221854,1.4318572462680408e-05,59,48,38,37,37,19,0.005840465179556708,0.0001578504102582894,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-06-20,1.0,325,275,125,-0.008403260839660677,-2.585618719895593e-05,63,50,38,37,37,16,-0.008162098064321457,-0.00022059724498166102,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-06-21,1.0,293,224,112,0.0017351646674348045,5.9220637113815856e-06,95,69,38,37,37,19,0.0008024672820176666,2.1688304919396393e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-06-22,1.0,300,240,104,-0.013573672226808123,-4.524557408936041e-05,88,60,38,37,37,24,0.00896877098574266,0.0002423992158308827,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-06-23,1.0,312,251,120,0.0009310691859552954,2.984196108831075e-06,76,61,38,37,37,18,0.00399868801437424,0.00010807264903714162,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-06-24,1.0,282,208,96,-0.006620409217956599,-2.347662843247021e-05,106,74,38,37,37,19,-0.00017892405547487167,-4.8357852831046395e-06,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-06-27,1.0,296,230,106,-0.008224277750806327,-2.7784722131102457e-05,92,66,38,37,37,16,-0.007295578911535454,-0.00019717780841987714,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-06-28,1.0,288,220,111,0.006338503563298034,2.2008692928118174e-05,100,68,38,37,37,18,-0.008942067361410937,-0.00024167749625434966,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-06-29,1.0,274,204,98,0.0011280858527798268,4.117101652481119e-06,114,70,38,37,37,16,-0.008978088613309712,-0.0002426510436029652,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-06-30,1.0,299,231,107,-0.005827337894471974,-1.9489424396227338e-05,89,68,38,37,37,20,-0.0003768911292400033,-1.0186246736216306e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-07-01,1.0,326,275,140,0.004233150162562279,1.2985123198043801e-05,62,51,38,37,37,17,-0.0077759926838200134,-0.00021016196442756794,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-07-04,1.0,296,232,119,0.010722865675432304,3.6225897552136163e-05,92,64,38,37,37,21,0.008982908238005377,0.00024278130372987506,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-07-05,1.0,302,240,118,3.982762695262852e-06,1.3187955944578981e-08,86,62,38,37,37,21,0.009470252971083497,0.00025595278300225667,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-07-06,1.0,288,220,117,0.008046275824850116,2.7938457725174013e-05,100,68,38,37,37,24,0.0030740652228693527,8.308284386133385e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-07-07,1.0,306,247,113,-0.013067431987327979,-4.2704026102379017e-05,82,59,38,37,37,14,-0.011924479745955209,-0.0003222832363771678,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-07-08,1.0,326,272,138,0.008631957793989925,2.647839814107339e-05,62,54,38,37,37,22,0.0003596110512761265,9.719217602057473e-06,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-07-11,1.0,312,254,131,-0.0015053978645693735,-4.824993155671069e-06,76,58,38,37,37,24,0.015634116229869963,0.0004225436818883774,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-07-12,1.0,300,240,125,0.005677363172224909,1.8924543907416363e-05,88,60,38,37,37,21,0.0007680565636743399,2.075828550471189e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-07-13,1.0,269,189,88,-0.0026410640131428833,-9.81808183324492e-06,119,80,38,37,37,22,0.0005709932574722186,1.5432250201951853e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-07-14,1.0,290,218,99,-0.0022091083270548767,-7.617614920878885e-06,98,72,38,37,37,18,0.001273327223345788,3.441424927961589e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-07-15,1.0,281,210,102,0.000402971534082498,1.4340623988700997e-06,107,71,38,37,37,22,0.0027933838580434674,7.549686102820182e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-07-19,1.0,286,220,99,-0.0035138893760615084,-1.2286326489725553e-05,102,66,38,37,37,24,0.005015408945111554,0.00013555159311112307,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-07-20,1.0,274,198,88,-0.00615717332820487,-2.2471435504397334e-05,114,76,38,37,37,20,0.0007550774384233485,2.0407498335766173e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-07-21,1.0,301,241,104,-0.01538160277002389,-5.110167033230528e-05,87,60,38,37,37,24,0.014667157500597435,0.00039640966217830906,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-07-22,1.0,266,183,86,-0.004677420955547061,-1.75842893065679e-05,122,83,38,37,37,20,0.0012519834661378882,3.383739097669968e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-07-25,1.0,282,210,98,0.0012574034428271526,4.4588774568338745e-06,106,72,38,37,37,21,0.001456610004269149,3.9367837953220244e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-07-26,1.0,246,169,72,-0.009585520725664263,-3.8965531405139284e-05,142,77,38,37,37,18,0.0007193544280300339,1.9442011568379295e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-07-27,1.0,268,195,76,-0.01683384238730056,-6.281284472873344e-05,120,73,38,37,37,21,0.007413599273162323,0.00020036754792330603,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-07-28,1.0,288,217,93,-0.010829397206585526,-3.760207363397752e-05,100,71,38,37,37,22,0.00036823698844154354,9.952351038960636e-06,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-07-29,1.0,298,232,95,-0.016529236657108735,-5.5467237104391726e-05,90,66,38,37,37,24,0.012378789243504596,0.0003345618714460702,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-08-01,1.0,266,184,76,-0.012386461565199257,-4.6565644981952096e-05,122,82,38,37,37,23,0.005196272773134929,0.0001404398046793224,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-08-02,1.0,267,188,88,0.00019158544190683423,7.175484715611769e-07,121,79,38,37,37,17,0.0023624091975659603,6.384889723151244e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-08-03,1.0,286,219,101,-0.0052384986461467735,-1.8316428832681027e-05,102,67,38,37,37,20,0.0021616402374079083,5.842270911913265e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-08-04,1.0,257,174,77,-0.005369049606905692,-2.0891243606636935e-05,131,83,38,37,37,23,0.003759166319973673,0.00010159908972901819,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-08-05,1.0,257,175,78,-0.0035329404241169686,-1.3746849899287815e-05,131,82,38,37,37,17,0.0008897602549750336,2.404757445878469e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-08-08,1.0,267,191,87,-0.0035375812928792063,-1.3249368138124368e-05,121,76,38,37,37,23,0.0005323187863818165,1.438699422653558e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-08-09,1.0,272,191,80,-0.011060532847689174,-4.066372370473961e-05,116,81,38,37,37,24,0.00624562453571461,0.00016880066312742188,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-08-10,1.0,245,161,62,-0.0048707553639201675,-1.9880634138449663e-05,143,84,38,37,37,17,-0.005219538059366363,-0.00014106859619909088,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-08-12,1.0,277,203,76,-0.014072317352780276,-5.080258972122843e-05,111,74,38,37,37,19,0.0017658626607482066,4.772601785805964e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-08-15,1.0,249,171,70,-0.004665179062247569,-1.873565888452839e-05,139,78,38,37,37,19,0.0015575158516572731,4.2095023017764136e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-08-16,1.0,257,177,83,0.0013919877016967466,5.41629455913131e-06,131,80,38,37,37,17,0.006751995728761803,0.00018248637104761628,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-08-17,1.0,273,191,70,-0.015824219517805837,-5.7964174057896835e-05,115,82,38,37,37,18,0.001359695958591443,3.674853942139035e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-08-18,1.0,257,178,75,-0.005175983123288206,-2.0140012152872398e-05,131,79,38,37,37,16,-0.005015343402578021,-0.00013554982169129785,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-08-19,1.0,260,177,75,-0.013797842986246256,-5.3068626870177906e-05,128,83,38,37,37,19,-0.0008617181544962198,-2.3289679851249183e-05,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
2022-08-22,1.0,264,185,80,-0.005379777652336008,-2.037794565278791e-05,124,79,38,37,37,20,0.00873199758832039,0.00023599993481947002,0,0,cec6b4217abffaf0aaf1af9fe03b250f7865bc5751088936be3ba698d5f3d62b,JNU_INTRADAY_MOMREV_G1_V1
